eventId,eventTs,action,actorId,actorRole,targetType,targetId,ipHash,userAgentHash,velocity_1m,velocity_5m,velocity_15m,failures_15m,failure_ratio_15m,token_abuse_15m,access_denied_15m,security_alerts_15m,unique_targets_15m,stepup_challenges_15m,stepup_failures_15m,stepup_locked_24h,actor_age_hours,is_first_seen_actor,hour_of_day,day_of_week,seedSignals,labelSource,reviewStatus,weakLabel
1922ca96-2784-43fa-ac01-f354e1718f36,2026-03-04T15:05:55.690Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,11,12,0,0,0,0,0,1,0,0,0,0.8364652777777778,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
ee1ea3d6-7390-4171-b2ef-a98f9622263f,2026-03-04T15:05:58.223Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,12,13,0,0,0,0,0,1,0,0,0,0.8371688888888889,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
9d7a84d9-4f70-41c6-98de-bce964d1ce06,2026-03-04T15:05:58.478Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,13,14,0,0,0,0,0,1,0,0,0,0.8372397222222222,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
29a0c2ab-832f-4046-b23a-9f94c8958e54,2026-03-04T15:06:00.930Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,14,15,0,0,0,0,0,1,0,0,0,0.8379208333333333,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
8074780f-5943-4325-95e8-b80305c746b4,2026-03-04T15:06:00.948Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,15,16,0,0,0,0,0,1,0,0,0,0.8379258333333334,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
0b6b5210-d8aa-449a-afe8-d11f2c61dec7,2026-03-04T15:06:03.499Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,16,17,0,0,0,0,0,1,0,0,0,0.8386344444444445,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
97af2e4d-f0c4-4b54-aa65-9f7e02ab7cd2,2026-03-04T15:06:03.759Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,7,17,18,0,0,0,0,0,1,0,0,0,0.8387066666666667,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
a954f9bf-97e1-4a3b-8d16-21ef92a90944,2026-03-04T15:08:17.404Z,REQUEST_RECEIPT_INVALID,,,CredentialRequestApprovalReceipt,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,,weak_seed,,1
be3e15ed-b2f9-4c70-a900-4b1f306329b3,2026-03-04T15:08:31.716Z,REQUEST_RECEIPT_INVALID,,,CredentialRequestApprovalReceipt,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,,weak_seed,,1
c0e39cee-30f6-404e-b5ad-307685d4d4c9,2026-03-04T15:09:42.784Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,8,19,0,0,0,0,0,1,0,0,0,0.8995469444444445,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
b1f9736a-0ba9-4c82-9519-46a796c74abe,2026-03-04T15:09:42.823Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,9,20,0,0,0,0,0,1,0,0,0,0.8995577777777778,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
eb08b9c8-33ad-4567-a6d6-09c1648563fb,2026-03-04T15:12:11.936Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,2,21,0,0,0,0,0,1,0,0,0,0.9409780555555556,1,15,3,,weak_seed,,0
dc5e6d55-6ba8-4321-8c27-f073e762109c,2026-03-04T15:12:17.864Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,3,22,0,0,0,0,0,1,0,0,0,0.9426247222222223,1,15,3,,weak_seed,,0
2fa113da-eb4e-46e1-ae37-5b8230975f53,2026-03-04T15:12:21.886Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,4,23,0,0,0,0,0,1,0,0,0,0.9437419444444445,1,15,3,,weak_seed,,0
9bad8ae3-2d3f-419f-9121-1d578b9ba4a5,2026-03-04T15:12:22.218Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,5,24,0,0,0,0,0,1,0,0,0,0.9438341666666666,1,15,3,,weak_seed,,0
17e374ba-5767-4401-b0da-b322a7714f97,2026-03-04T15:12:24.919Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,6,25,0,0,0,0,0,1,0,0,0,0.9445844444444444,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
682af6db-e281-4f4a-9250-a38939c0dd80,2026-03-04T15:12:24.934Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,7,26,0,0,0,0,0,1,0,0,0,0.9445886111111111,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
d90181f5-d21d-4f17-a402-fc3f39241a2b,2026-03-04T15:12:27.376Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,8,27,0,0,0,0,0,1,0,0,0,0.9452669444444445,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
4245f0bf-e880-4692-b987-c398592f00f6,2026-03-04T15:12:27.578Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,7,9,28,0,0,0,0,0,1,0,0,0,0.9453230555555555,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
074f881b-0ef8-40a2-b08c-570f3d1e63c0,2026-03-04T15:13:25.064Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,10,28,0,0,0,0,0,1,0,0,0,0.9612913888888889,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
484b2e69-c63e-430a-b65b-ff7dcbc485c9,2026-03-04T15:13:54.099Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,11,29,0,0,0,0,0,1,0,0,0,0.9693566666666666,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
e1b827a3-c028-4b46-86db-7926f6ff2c7f,2026-03-04T15:13:54.483Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,12,30,0,0,0,0,0,1,0,0,0,0.9694633333333333,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
a931d92c-2af0-4592-a09e-f968fa9bffe0,2026-03-04T15:13:59.310Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,13,31,0,0,0,0,0,1,0,0,0,0.9708041666666667,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
37d18f33-f9b9-4c7d-bff0-a6fba0c8c48c,2026-03-04T15:13:59.325Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,14,32,0,0,0,0,0,1,0,0,0,0.9708083333333334,1,15,3,new_actor_high_velocity_5m,weak_seed,,0
719d4a56-ab75-429c-9629-01fd4ffb73da,2026-03-04T15:26:34.369Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,13,0,0,0,0,0,1,0,0,0,1.1805427777777777,0,15,3,,weak_seed,,0
656c4237-2d0b-46bd-8e43-8455c7a228dc,2026-03-04T15:26:36.129Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,14,0,0,0,0,0,1,0,0,0,1.1810316666666667,0,15,3,,weak_seed,,0
609aa103-ceb6-4bcb-aa20-18e6506f140a,2026-03-04T15:26:36.455Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,15,0,0,0,0,0,1,0,0,0,1.1811222222222222,0,15,3,,weak_seed,,0
38aa414e-cd8a-4c34-ba65-de7376b6612a,2026-03-04T15:26:38.092Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,3,16,0,0,0,0,0,1,0,0,0,1.1815769444444444,0,15,3,,weak_seed,,0
b3ae39e2-e9d9-42ce-ae3a-8a970f041a97,2026-03-04T15:26:38.434Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,4,17,0,0,0,0,0,1,0,0,0,1.1816719444444443,0,15,3,,weak_seed,,0
1d6c68e7-a4f7-429b-aca9-6cd1f6308b5a,2026-03-04T15:27:03.980Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,5,18,0,0,0,0,0,1,0,0,0,1.1887680555555555,0,15,3,,weak_seed,,0
fa6e2004-8c06-4cd1-b46b-47aa0959b60e,2026-03-04T15:27:04.089Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,6,19,0,0,0,0,0,1,0,0,0,1.1887983333333334,0,15,3,,weak_seed,,0
93e97470-2e0d-4a18-8410-2765bd4906a6,2026-03-04T15:27:06.164Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,7,7,20,0,0,0,0,0,1,0,0,0,1.1893747222222222,0,15,3,,weak_seed,,0
ac3e791b-cc0f-4a2d-8177-e5ed5ea6644a,2026-03-04T15:27:06.490Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,8,8,21,0,0,0,0,0,1,0,0,0,1.1894652777777779,0,15,3,high_velocity_1m,weak_seed,,0
87cc301a-87f7-44d2-ab66-4779db7d2471,2026-03-04T15:28:17.320Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,9,14,0,0,0,0,0,1,0,0,0,1.2091402777777778,0,15,3,,weak_seed,,0
384db20f-d12c-4556-94cb-254134fb29a9,2026-03-04T15:28:17.390Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,10,15,0,0,0,0,0,1,0,0,0,1.2091597222222221,0,15,3,,weak_seed,,0
9366fc8b-1e17-4dc6-8d35-9543555c5b89,2026-03-04T15:28:19.866Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,11,16,0,0,0,0,0,1,0,0,0,1.2098475,0,15,3,,weak_seed,,0
9202cb03-9ba0-4e0d-8711-4aa7e2acba10,2026-03-04T15:28:20.093Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,12,17,0,0,0,0,0,1,0,0,0,1.2099105555555556,0,15,3,,weak_seed,,0
afa6ca28-d921-47bc-be26-bf034065ffa2,2026-03-04T15:28:22.473Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,13,18,0,0,0,0,0,1,0,0,0,1.2105716666666666,0,15,3,,weak_seed,,0
53a7d676-fc6d-44cb-970a-867655edd127,2026-03-04T15:28:22.497Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,14,19,0,0,0,0,0,1,0,0,0,1.2105783333333333,0,15,3,,weak_seed,,0
0a9eb305-95c3-449f-a60e-8cb1e6190d7c,2026-03-04T15:29:26.192Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2356927777777778,0,15,3,,weak_seed,,0
df25f292-24fc-48af-bdba-56183a3ee882,2026-03-04T15:29:26.476Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,1,0,0,0,0,0,1,0,0,0,1.2357716666666667,0,15,3,,weak_seed,,0
b3a3f95a-e904-46af-a72c-225807ebb3cc,2026-03-04T15:29:28.529Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,2,0,0,0,0,0,1,0,0,0,1.2363419444444443,0,15,3,,weak_seed,,0
668b094b-35f0-4efb-b60b-147d965f29cb,2026-03-04T15:29:28.849Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,3,3,0,0,0,0,0,1,0,0,0,1.2364308333333334,0,15,3,,weak_seed,,0
afbbac6e-6c28-43a2-a7ac-054d8c631f76,2026-03-04T15:29:30.823Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,4,4,0,0,0,0,0,1,0,0,0,1.2369791666666667,0,15,3,,weak_seed,,0
b04707c5-2752-4573-883e-86583f098d76,2026-03-04T15:29:31.145Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,5,5,0,0,0,0,0,1,0,0,0,1.237068611111111,0,15,3,,weak_seed,,0
c77aa4d0-626c-4dcb-824f-6e8cd5a89981,2026-03-04T15:29:32.932Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,6,6,0,0,0,0,0,1,0,0,0,1.237565,0,15,3,,weak_seed,,0
c05f28fd-72ce-4c2d-8788-14599d19639b,2026-03-04T15:29:33.237Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,7,7,7,0,0,0,0,0,1,0,0,0,1.2376497222222222,0,15,3,,weak_seed,,0
e612b9fe-7172-4299-838e-57db91d169db,2026-03-04T15:30:01.050Z,CREDENTIAL_REQUESTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,8,8,8,0,0,0,0,0,1,0,0,0,1.2453755555555555,0,15,3,high_velocity_1m,weak_seed,,0
1baafc19-29bc-4e04-819f-dfff36d6d987,2026-03-04T15:30:57.410Z,REQUEST_RECEIPT_GENERATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,0,15,15,0,0,0,0,0,1,0,0,0,1.2536097222222222,0,15,3,,weak_seed,,0
b32aecc4-d832-464f-b728-bee7187bdeb6,2026-03-04T15:30:57.416Z,CREDENTIAL_REQUEST_APPROVED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,1,16,16,0,0,0,0,0,2,0,0,0,1.253611388888889,0,15,3,,weak_seed,,0
4c251417-543a-4aad-94dc-e2f97c904e69,2026-03-04T15:31:24.210Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,17,17,0,0,0,0,0,2,0,0,0,1.2610541666666666,0,15,3,,weak_seed,,0
f9fc7bbe-4885-42fe-aced-4d55e5220b1b,2026-03-04T15:31:26.031Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,18,18,0,0,0,0,0,2,0,0,0,1.26156,0,15,3,,weak_seed,,0
b4e6d88a-da48-475e-9547-cc3fc3008057,2026-03-04T15:31:26.356Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,19,19,0,0,0,0,0,2,0,0,0,1.2616502777777778,0,15,3,,weak_seed,,0
1ee65c54-7896-4cf3-bda7-a09a303c4e34,2026-03-04T15:41:24.076Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,9,0,0,0,0,0,2,0,0,0,1.435105,0,15,3,,weak_seed,,0
1a13f25f-d4a2-4a44-8a07-044ce182da0c,2026-03-04T15:41:24.379Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,10,0,0,0,0,0,2,0,0,0,1.4351891666666667,0,15,3,,weak_seed,,0
a407cb63-c99f-43df-922e-c5564aec3a6b,2026-03-04T15:53:30.037Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,2,0,0,0,0,0,1,0,0,0,1.6367608333333334,0,15,3,,weak_seed,,0
6885c99b-5ada-45ed-9887-6a2ab9bb0cc1,2026-03-04T15:53:30.066Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,3,0,0,0,0,0,1,0,0,0,1.636768888888889,0,15,3,,weak_seed,,0
a33c4a48-a213-421f-9c09-aee724054743,2026-03-04T15:53:34.559Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,4,0,0,0,0,0,1,0,0,0,1.6380169444444443,0,15,3,,weak_seed,,0
2aa03e17-2b96-4c7e-8155-b16968bbb68d,2026-03-04T15:53:34.821Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,3,5,0,0,0,0,0,1,0,0,0,1.6380897222222222,0,15,3,,weak_seed,,0
f8f2051c-e6da-40af-8f4e-39ac902919d9,2026-03-04T15:53:35.105Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,4,6,0,0,0,0,0,1,0,0,0,1.6381686111111111,0,15,3,,weak_seed,,0
2fcb7478-6f47-41f8-90ce-214c8c5a31c3,2026-03-04T15:53:35.409Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,5,7,0,0,0,0,0,1,0,0,0,1.6382530555555554,0,15,3,,weak_seed,,0
72f3fe54-8d70-4764-b0b5-561bfee1a05f,2026-03-04T15:53:36.871Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,6,8,0,0,0,0,0,1,0,0,0,1.6386591666666666,0,15,3,,weak_seed,,0
8964a92f-ca10-4911-bfb0-29257ca0bf4d,2026-03-04T15:53:36.888Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,7,7,9,0,0,0,0,0,1,0,0,0,1.638663888888889,0,15,3,,weak_seed,,0
550c72c9-c70d-4e76-a983-c141c6cd54fa,2026-03-04T15:53:42.878Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,8,8,10,0,0,0,0,0,1,0,0,0,1.6403277777777778,0,15,3,high_velocity_1m,weak_seed,,0
3043538e-2bba-4cbc-9ea0-b533e48a6e2a,2026-03-04T15:53:43.189Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,9,9,11,0,0,0,0,0,1,0,0,0,1.6404141666666667,0,15,3,high_velocity_1m,weak_seed,,0
e698697c-cdcd-439a-86b5-7fadabbda1e3,2026-03-04T15:56:16.213Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,0,0,0,0,0,0,0,0,0,0,1.6754994444444444,0,15,3,,weak_seed,,0
c18fb5f3-0903-4dfb-9f3d-6f2c6ca52a9a,2026-03-04T15:56:19.775Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,1,0,0,0,0,0,1,0,0,0,1.676488888888889,0,15,3,,weak_seed,,0
ff73a94c-686e-4d83-aba2-bbf6f3e4823e,2026-03-04T15:56:20.142Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,2,0,0,0,0,0,1,0,0,0,1.6765908333333333,0,15,3,,weak_seed,,0
50dff208-75a1-4042-8aff-4f85245f76a1,2026-03-04T15:56:23.291Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,3,3,0,0,0,0,0,1,0,0,0,1.6774655555555555,0,15,3,,weak_seed,,0
86e8f9c4-5599-45db-8c86-30bf3757a389,2026-03-04T15:56:23.312Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,4,4,0,0,0,0,0,1,0,0,0,1.6774713888888888,0,15,3,,weak_seed,,0
3ff6d300-9551-4676-b142-54811fb85f56,2026-03-04T15:56:25.915Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,5,5,0,0,0,0,0,1,0,0,0,1.6781944444444445,0,15,3,,weak_seed,,0
8f1e6483-7a98-4415-acab-e5e61842ffbf,2026-03-04T15:56:26.255Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,6,6,6,0,0,0,0,0,1,0,0,0,1.678288888888889,0,15,3,,weak_seed,,0
1f6a544c-dc6a-4fa4-9835-254fd86adb7b,2026-03-04T16:01:00.246Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,7,7,0,0,0,0,0,1,0,0,0,1.7543975,0,16,3,,weak_seed,,0
502db064-d901-4483-8643-7d2f95dac662,2026-03-04T16:02:35.366Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,1,8,0,0,0,0,0,1,0,0,0,1.7808197222222222,0,16,3,,weak_seed,,0
215da777-2783-4382-835b-6d661b14ad4a,2026-03-04T16:02:35.485Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,2,9,0,0,0,0,0,1,0,0,0,1.7808527777777778,0,16,3,,weak_seed,,0
18664796-109e-4d34-ad01-1789c2fb4bc9,2026-03-04T16:03:16.050Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,10,0,0,0,0,0,1,0,0,0,1.7995422222222222,0,16,3,,weak_seed,,0
9197ead5-0530-4d2b-86ee-fc52fa1ff446,2026-03-04T16:03:16.085Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,11,0,0,0,0,0,1,0,0,0,1.7995519444444446,0,16,3,,weak_seed,,0
